Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2022-01-31 18:00:00,France,France,FR,52.25,75.91,88.24,28.64,opendata.reseaux-energies.fr,false,
2022-01-31 19:00:00,France,France,FR,52.59,76.37,88.11,26.47,opendata.reseaux-energies.fr,false,
2022-01-31 20:00:00,France,France,FR,53.07,77.4,87.78,22.97,opendata.reseaux-energies.fr,false,
2022-01-31 21:00:00,France,France,FR,50.53,74.26,88.47,20.86,opendata.reseaux-energies.fr,false,
2022-01-31 22:00:00,France,France,FR,52.36,76.5,88.11,20.32,opendata.reseaux-energies.fr,false,
2022-01-31 23:00:00,France,France,FR,49.83,73.08,88.99,19.86,opendata.reseaux-energies.fr,false,
2022-02-01 00:00:00,France,France,FR,45.77,67.95,90.11,19.35,opendata.reseaux-energies.fr,false,
2022-02-01 01:00:00,France,France,FR,44.79,66.86,90.34,19.19,opendata.reseaux-energies.fr,false,
2022-02-01 02:00:00,France,France,FR,42.79,64.78,90.51,18.84,opendata.reseaux-energies.fr,false,
2022-02-01 03:00:00,France,France,FR,41.76,63.71,90.62,18.55,opendata.reseaux-energies.fr,false,
2022-02-01 04:00:00,France,France,FR,45.68,68.29,90.07,19.09,opendata.reseaux-energies.fr,false,
2022-02-01 05:00:00,France,France,FR,54.81,79.66,87.78,19.22,opendata.reseaux-energies.fr,false,
2022-02-01 06:00:00,France,France,FR,61.6,88.28,85.97,20.88,opendata.reseaux-energies.fr,false,
2022-02-01 07:00:00,France,France,FR,59.5,85.58,86.39,23.25,opendata.reseaux-energies.fr,false,
2022-02-01 08:00:00,France,France,FR,55.98,81.74,86.96,24.5,opendata.reseaux-energies.fr,false,
2022-02-01 09:00:00,France,France,FR,52.49,78.06,87.59,26.13,opendata.reseaux-energies.fr,false,
2022-02-01 10:00:00,France,France,FR,47.11,71.47,88.95,27.78,opendata.reseaux-energies.fr,false,
2022-02-01 11:00:00,France,France,FR,44.36,68.07,89.53,28.37,opendata.reseaux-energies.fr,false,
2022-02-01 12:00:00,France,France,FR,42.76,66.11,89.77,27.91,opendata.reseaux-energies.fr,false,
2022-02-01 13:00:00,France,France,FR,43.64,67.2,89.5,27.21,opendata.reseaux-energies.fr,false,
2022-02-01 14:00:00,France,France,FR,44.8,68.35,89.34,26.62,opendata.reseaux-energies.fr,false,
2022-02-01 15:00:00,France,France,FR,47.19,70.66,89.05,25.27,opendata.reseaux-energies.fr,false,
2022-02-01 16:00:00,France,France,FR,48.55,72.11,88.65,24.51,opendata.reseaux-energies.fr,false,
2022-02-01 17:00:00,France,France,FR,52.73,76.99,87.84,26.07,opendata.reseaux-energies.fr,false,
2022-02-01 18:00:00,France,France,FR,51.22,74.97,88.26,27.67,opendata.reseaux-energies.fr,false,
2022-02-01 19:00:00,France,France,FR,49.27,72.57,88.66,27.44,opendata.reseaux-energies.fr,false,
2022-02-01 20:00:00,France,France,FR,49.67,73.37,88.38,24.82,opendata.reseaux-energies.fr,false,
2022-02-01 21:00:00,France,France,FR,47.92,71.26,88.79,22.91,opendata.reseaux-energies.fr,false,
2022-02-01 22:00:00,France,France,FR,47.48,70.67,88.94,22.46,opendata.reseaux-energies.fr,false,
2022-02-01 23:00:00,France,France,FR,42.77,65.1,89.81,22.31,opendata.reseaux-energies.fr,false,
2022-02-02 00:00:00,France,France,FR,40.31,62.14,90.31,21.93,opendata.reseaux-energies.fr,false,
2022-02-02 01:00:00,France,France,FR,39.6,61.28,90.48,21.44,opendata.reseaux-energies.fr,false,
2022-02-02 02:00:00,France,France,FR,40.73,62.77,90.16,20.61,opendata.reseaux-energies.fr,false,
2022-02-02 03:00:00,France,France,FR,42.2,64.66,89.78,19.56,opendata.reseaux-energies.fr,false,
2022-02-02 04:00:00,France,France,FR,43.06,65.64,89.64,19.29,opendata.reseaux-energies.fr,false,
2022-02-02 05:00:00,France,France,FR,48.68,72.45,88.59,19.31,opendata.reseaux-energies.fr,false,
2022-02-02 06:00:00,France,France,FR,60.68,87.49,85.74,19.35,opendata.reseaux-energies.fr,false,
2022-02-02 07:00:00,France,France,FR,59.57,86.03,85.98,20.11,opendata.reseaux-energies.fr,false,
2022-02-02 08:00:00,France,France,FR,60.13,86.4,86.13,21.76,opendata.reseaux-energies.fr,false,
2022-02-02 09:00:00,France,France,FR,58.98,85.2,86.46,22.38,opendata.reseaux-energies.fr,false,
2022-02-02 10:00:00,France,France,FR,58.22,84.76,86.52,21.91,opendata.reseaux-energies.fr,false,
2022-02-02 11:00:00,France,France,FR,60.3,87.7,85.98,21.66,opendata.reseaux-energies.fr,false,
2022-02-02 12:00:00,France,France,FR,58.17,84.85,86.51,21.44,opendata.reseaux-energies.fr,false,
2022-02-02 13:00:00,France,France,FR,58.71,85.41,86.44,20.22,opendata.reseaux-energies.fr,false,
2022-02-02 14:00:00,France,France,FR,58.64,85.45,86.32,18.25,opendata.reseaux-energies.fr,false,
2022-02-02 15:00:00,France,France,FR,59.87,86.67,85.99,16.31,opendata.reseaux-energies.fr,false,
2022-02-02 16:00:00,France,France,FR,57.53,83.2,86.6,16.26,opendata.reseaux-energies.fr,false,
2022-02-02 17:00:00,France,France,FR,59.81,84.91,86.6,19.55,opendata.reseaux-energies.fr,false,
2022-02-02 18:00:00,France,France,FR,63.34,88.7,86.47,22.27,opendata.reseaux-energies.fr,false,
2022-02-02 19:00:00,France,France,FR,60.34,85.52,86.66,19.87,opendata.reseaux-energies.fr,false,
2022-02-02 20:00:00,France,France,FR,62.51,88.87,85.88,16.18,opendata.reseaux-energies.fr,false,
2022-02-02 21:00:00,France,France,FR,61.5,88.07,85.89,13.92,opendata.reseaux-energies.fr,false,
2022-02-02 22:00:00,France,France,FR,63.89,90.99,85.45,13.31,opendata.reseaux-energies.fr,false,
2022-02-02 23:00:00,France,France,FR,60.61,87.0,86.01,12.65,opendata.reseaux-energies.fr,false,
2022-02-03 00:00:00,France,France,FR,59.25,85.2,86.62,13.02,opendata.reseaux-energies.fr,false,
2022-02-03 01:00:00,France,France,FR,57.74,83.16,87.15,13.16,opendata.reseaux-energies.fr,false,
2022-02-03 02:00:00,France,France,FR,54.45,79.48,87.74,13.65,opendata.reseaux-energies.fr,false,
2022-02-03 03:00:00,France,France,FR,51.21,75.09,88.74,13.88,opendata.reseaux-energies.fr,false,
2022-02-03 04:00:00,France,France,FR,53.31,77.95,88.15,14.28,opendata.reseaux-energies.fr,false,
2022-02-03 05:00:00,France,France,FR,59.79,86.41,86.19,14.62,opendata.reseaux-energies.fr,false,
2022-02-03 06:00:00,France,France,FR,63.12,90.54,85.24,16.66,opendata.reseaux-energies.fr,false,
2022-02-03 07:00:00,France,France,FR,65.5,93.16,84.96,18.6,opendata.reseaux-energies.fr,false,
2022-02-03 08:00:00,France,France,FR,65.87,93.87,84.93,19.08,opendata.reseaux-energies.fr,false,
2022-02-03 09:00:00,France,France,FR,63.23,90.96,85.41,19.19,opendata.reseaux-energies.fr,false,
2022-02-03 10:00:00,France,France,FR,63.82,92.04,85.29,19.56,opendata.reseaux-energies.fr,false,
2022-02-03 11:00:00,France,France,FR,63.99,92.53,85.2,19.94,opendata.reseaux-energies.fr,false,
2022-02-03 12:00:00,France,France,FR,64.12,92.83,85.21,19.77,opendata.reseaux-energies.fr,false,
2022-02-03 13:00:00,France,France,FR,63.86,92.37,85.27,18.7,opendata.reseaux-energies.fr,false,
2022-02-03 14:00:00,France,France,FR,62.97,90.97,85.48,17.63,opendata.reseaux-energies.fr,false,
2022-02-03 15:00:00,France,France,FR,64.24,92.15,85.19,16.96,opendata.reseaux-energies.fr,false,
2022-02-03 16:00:00,France,France,FR,65.88,93.96,84.78,16.31,opendata.reseaux-energies.fr,false,
2022-02-03 17:00:00,France,France,FR,64.83,92.08,85.23,18.21,opendata.reseaux-energies.fr,false,
2022-02-03 18:00:00,France,France,FR,61.86,88.31,85.89,20.98,opendata.reseaux-energies.fr,false,
2022-02-03 19:00:00,France,France,FR,61.85,88.48,85.82,19.84,opendata.reseaux-energies.fr,false,
2022-02-03 20:00:00,France,France,FR,59.17,85.3,86.44,17.84,opendata.reseaux-energies.fr,false,
2022-02-03 21:00:00,France,France,FR,57.06,83.04,86.78,15.83,opendata.reseaux-energies.fr,false,
2022-02-03 22:00:00,France,France,FR,57.7,83.85,86.53,15.96,opendata.reseaux-energies.fr,false,
2022-02-03 23:00:00,France,France,FR,53.88,78.9,87.51,16.23,opendata.reseaux-energies.fr,false,
2022-02-04 00:00:00,France,France,FR,42.83,64.67,90.46,17.15,opendata.reseaux-energies.fr,false,
2022-02-04 01:00:00,France,France,FR,42.03,63.7,90.71,17.74,opendata.reseaux-energies.fr,false,
2022-02-04 02:00:00,France,France,FR,41.85,63.42,90.78,17.61,opendata.reseaux-energies.fr,false,
2022-02-04 03:00:00,France,France,FR,41.17,62.56,90.98,17.68,opendata.reseaux-energies.fr,false,
2022-02-04 04:00:00,France,France,FR,40.33,61.49,91.15,18.12,opendata.reseaux-energies.fr,false,
2022-02-04 05:00:00,France,France,FR,43.53,65.84,90.09,19.45,opendata.reseaux-energies.fr,false,
2022-02-04 06:00:00,France,France,FR,50.02,73.94,88.47,21.73,opendata.reseaux-energies.fr,false,
2022-02-04 07:00:00,France,France,FR,52.19,76.18,88.1,23.94,opendata.reseaux-energies.fr,false,
2022-02-04 08:00:00,France,France,FR,51.46,75.21,88.42,25.68,opendata.reseaux-energies.fr,false,
2022-02-04 09:00:00,France,France,FR,49.85,73.77,88.61,26.3,opendata.reseaux-energies.fr,false,
2022-02-04 10:00:00,France,France,FR,49.3,73.56,88.6,26.3,opendata.reseaux-energies.fr,false,
2022-02-04 11:00:00,France,France,FR,47.6,71.68,88.96,26.81,opendata.reseaux-energies.fr,false,
2022-02-04 12:00:00,France,France,FR,46.08,69.96,89.25,26.67,opendata.reseaux-energies.fr,false,
2022-02-04 13:00:00,France,France,FR,45.77,69.79,89.27,26.76,opendata.reseaux-energies.fr,false,
2022-02-04 14:00:00,France,France,FR,44.23,67.56,89.71,26.27,opendata.reseaux-energies.fr,false,
2022-02-04 15:00:00,France,France,FR,44.94,68.05,89.53,24.74,opendata.reseaux-energies.fr,false,
2022-02-04 16:00:00,France,France,FR,46.71,69.92,89.09,22.92,opendata.reseaux-energies.fr,false,
2022-02-04 17:00:00,France,France,FR,51.09,74.85,88.4,23.57,opendata.reseaux-energies.fr,false,
2022-02-04 18:00:00,France,France,FR,52.81,76.78,88.05,24.37,opendata.reseaux-energies.fr,false,
2022-02-04 19:00:00,France,France,FR,53.15,77.43,87.84,22.82,opendata.reseaux-energies.fr,false,
2022-02-04 20:00:00,France,France,FR,52.57,76.75,87.83,20.05,opendata.reseaux-energies.fr,false,
2022-02-04 21:00:00,France,France,FR,51.8,75.85,88.04,18.22,opendata.reseaux-energies.fr,false,
2022-02-04 22:00:00,France,France,FR,50.43,74.27,88.34,20.19,opendata.reseaux-energies.fr,false,
2022-02-04 23:00:00,France,France,FR,43.77,66.57,89.5,20.86,opendata.reseaux-energies.fr,false,
2022-02-05 00:00:00,France,France,FR,40.65,62.88,90.03,19.86,opendata.reseaux-energies.fr,false,
2022-02-05 01:00:00,France,France,FR,38.13,59.8,90.63,19.56,opendata.reseaux-energies.fr,false,
2022-02-05 02:00:00,France,France,FR,34.53,55.4,91.57,18.59,opendata.reseaux-energies.fr,false,
2022-02-05 03:00:00,France,France,FR,35.94,57.41,91.25,17.79,opendata.reseaux-energies.fr,false,
2022-02-05 04:00:00,France,France,FR,38.58,60.87,90.57,16.56,opendata.reseaux-energies.fr,false,
2022-02-05 05:00:00,France,France,FR,38.48,60.82,90.58,16.59,opendata.reseaux-energies.fr,false,
2022-02-05 06:00:00,France,France,FR,41.73,64.6,90.13,17.76,opendata.reseaux-energies.fr,false,
2022-02-05 07:00:00,France,France,FR,42.33,64.97,90.25,19.17,opendata.reseaux-energies.fr,false,
2022-02-05 08:00:00,France,France,FR,44.09,67.15,90.2,21.59,opendata.reseaux-energies.fr,false,
2022-02-05 09:00:00,France,France,FR,38.27,60.86,91.02,23.35,opendata.reseaux-energies.fr,false,
2022-02-05 10:00:00,France,France,FR,35.56,58.25,91.55,23.29,opendata.reseaux-energies.fr,false,
2022-02-05 11:00:00,France,France,FR,32.66,54.85,92.26,24.72,opendata.reseaux-energies.fr,false,
2022-02-05 12:00:00,France,France,FR,26.62,47.44,93.46,25.33,opendata.reseaux-energies.fr,false,
2022-02-05 13:00:00,France,France,FR,26.9,47.93,93.3,26.35,opendata.reseaux-energies.fr,false,
2022-02-05 14:00:00,France,France,FR,29.39,50.94,92.71,26.29,opendata.reseaux-energies.fr,false,
2022-02-05 15:00:00,France,France,FR,34.4,56.59,91.81,25.44,opendata.reseaux-energies.fr,false,
2022-02-05 16:00:00,France,France,FR,39.61,62.48,90.56,23.01,opendata.reseaux-energies.fr,false,
2022-02-05 17:00:00,France,France,FR,41.85,64.5,90.12,23.48,opendata.reseaux-energies.fr,false,
2022-02-05 18:00:00,France,France,FR,40.62,62.54,90.54,27.42,opendata.reseaux-energies.fr,false,
2022-02-05 19:00:00,France,France,FR,35.66,56.71,91.37,27.78,opendata.reseaux-energies.fr,false,
2022-02-05 20:00:00,France,France,FR,31.12,51.39,92.27,26.65,opendata.reseaux-energies.fr,false,
2022-02-05 21:00:00,France,France,FR,29.6,49.57,92.65,26.48,opendata.reseaux-energies.fr,false,
2022-02-05 22:00:00,France,France,FR,30.94,51.24,92.38,27.36,opendata.reseaux-energies.fr,false,
2022-02-05 23:00:00,France,France,FR,28.74,48.69,92.89,27.54,opendata.reseaux-energies.fr,false,
2022-02-06 00:00:00,France,France,FR,26.79,46.44,93.44,28.67,opendata.reseaux-energies.fr,false,
2022-02-06 01:00:00,France,France,FR,26.2,45.68,93.59,28.85,opendata.reseaux-energies.fr,false,
2022-02-06 02:00:00,France,France,FR,26.21,45.87,93.61,29.7,opendata.reseaux-energies.fr,false,
2022-02-06 03:00:00,France,France,FR,26.55,46.47,93.53,30.22,opendata.reseaux-energies.fr,false,
2022-02-06 04:00:00,France,France,FR,26.25,46.09,93.61,30.44,opendata.reseaux-energies.fr,false,
2022-02-06 05:00:00,France,France,FR,26.02,45.75,93.67,30.59,opendata.reseaux-energies.fr,false,
2022-02-06 06:00:00,France,France,FR,25.25,44.63,93.81,30.58,opendata.reseaux-energies.fr,false,
2022-02-06 07:00:00,France,France,FR,25.24,44.51,93.85,31.06,opendata.reseaux-energies.fr,false,
2022-02-06 08:00:00,France,France,FR,25.58,45.14,93.68,31.89,opendata.reseaux-energies.fr,false,
2022-02-06 09:00:00,France,France,FR,24.38,43.8,93.92,32.37,opendata.reseaux-energies.fr,false,
2022-02-06 10:00:00,France,France,FR,23.66,42.97,94.13,33.18,opendata.reseaux-energies.fr,false,
2022-02-06 11:00:00,France,France,FR,24.13,43.68,94.02,33.64,opendata.reseaux-energies.fr,false,
2022-02-06 12:00:00,France,France,FR,24.03,43.53,94.02,33.77,opendata.reseaux-energies.fr,false,
2022-02-06 13:00:00,France,France,FR,24.26,43.7,93.96,33.08,opendata.reseaux-energies.fr,false,
2022-02-06 14:00:00,France,France,FR,24.9,44.37,93.81,32.2,opendata.reseaux-energies.fr,false,
2022-02-06 15:00:00,France,France,FR,25.77,45.19,93.61,31.13,opendata.reseaux-energies.fr,false,
2022-02-06 16:00:00,France,France,FR,26.74,46.15,93.45,30.68,opendata.reseaux-energies.fr,false,
2022-02-06 17:00:00,France,France,FR,25.57,44.5,93.67,30.8,opendata.reseaux-energies.fr,false,
2022-02-06 18:00:00,France,France,FR,25.93,44.56,93.81,31.78,opendata.reseaux-energies.fr,false,
2022-02-06 19:00:00,France,France,FR,25.77,44.61,93.65,30.62,opendata.reseaux-energies.fr,false,
2022-02-06 20:00:00,France,France,FR,25.59,44.56,93.58,29.94,opendata.reseaux-energies.fr,false,
2022-02-06 21:00:00,France,France,FR,25.71,44.72,93.58,30.23,opendata.reseaux-energies.fr,false,
2022-02-06 22:00:00,France,France,FR,26.29,45.46,93.47,29.79,opendata.reseaux-energies.fr,false,
2022-02-06 23:00:00,France,France,FR,25.85,44.9,93.55,28.92,opendata.reseaux-energies.fr,false,
2022-02-07 00:00:00,France,France,FR,25.8,44.86,93.56,28.16,opendata.reseaux-energies.fr,false,
2022-02-07 01:00:00,France,France,FR,26.61,45.89,93.32,27.35,opendata.reseaux-energies.fr,false,
2022-02-07 02:00:00,France,France,FR,27.5,47.07,93.08,26.36,opendata.reseaux-energies.fr,false,
2022-02-07 03:00:00,France,France,FR,29.47,49.56,92.57,24.25,opendata.reseaux-energies.fr,false,
2022-02-07 04:00:00,France,France,FR,33.7,54.68,91.66,22.03,opendata.reseaux-energies.fr,false,
2022-02-07 05:00:00,France,France,FR,44.69,67.47,89.63,19.76,opendata.reseaux-energies.fr,false,
2022-02-07 06:00:00,France,France,FR,61.61,87.44,86.72,21.28,opendata.reseaux-energies.fr,false,
2022-02-07 07:00:00,France,France,FR,69.43,96.68,85.45,23.02,opendata.reseaux-energies.fr,false,
2022-02-07 08:00:00,France,France,FR,69.37,96.99,85.3,22.98,opendata.reseaux-energies.fr,false,
2022-02-07 09:00:00,France,France,FR,66.48,94.34,85.52,22.71,opendata.reseaux-energies.fr,false,
2022-02-07 10:00:00,France,France,FR,62.91,90.81,86.05,22.77,opendata.reseaux-energies.fr,false,
2022-02-07 11:00:00,France,France,FR,60.22,87.82,86.65,23.61,opendata.reseaux-energies.fr,false,
2022-02-07 12:00:00,France,France,FR,58.14,85.34,87.01,23.58,opendata.reseaux-energies.fr,false,
2022-02-07 13:00:00,France,France,FR,57.52,84.63,86.97,22.06,opendata.reseaux-energies.fr,false,
2022-02-07 14:00:00,France,France,FR,56.16,82.73,87.27,21.45,opendata.reseaux-energies.fr,false,
2022-02-07 15:00:00,France,France,FR,57.72,84.33,86.91,20.65,opendata.reseaux-energies.fr,false,
2022-02-07 16:00:00,France,France,FR,59.88,86.29,86.51,17.78,opendata.reseaux-energies.fr,false,
2022-02-07 17:00:00,France,France,FR,69.39,96.73,85.32,20.14,opendata.reseaux-energies.fr,false,
2022-02-07 18:00:00,France,France,FR,74.19,101.72,84.96,23.45,opendata.reseaux-energies.fr,false,
2022-02-07 19:00:00,France,France,FR,73.17,100.53,84.96,21.81,opendata.reseaux-energies.fr,false,
2022-02-07 20:00:00,France,France,FR,70.84,98.25,85.06,19.66,opendata.reseaux-energies.fr,false,
2022-02-07 21:00:00,France,France,FR,64.13,90.15,86.45,19.03,opendata.reseaux-energies.fr,false,
2022-02-07 22:00:00,France,France,FR,63.28,89.25,86.55,19.39,opendata.reseaux-energies.fr,false,
2022-02-07 23:00:00,France,France,FR,60.32,85.73,87.39,19.67,opendata.reseaux-energies.fr,false,
2022-02-08 00:00:00,France,France,FR,56.35,81.0,88.27,19.92,opendata.reseaux-energies.fr,false,
2022-02-08 01:00:00,France,France,FR,55.8,80.39,88.32,19.73,opendata.reseaux-energies.fr,false,
2022-02-08 02:00:00,France,France,FR,54.43,78.67,88.57,19.54,opendata.reseaux-energies.fr,false,
2022-02-08 03:00:00,France,France,FR,51.22,75.0,88.96,19.55,opendata.reseaux-energies.fr,false,
2022-02-08 04:00:00,France,France,FR,58.85,84.15,87.49,19.13,opendata.reseaux-energies.fr,false,
2022-02-08 05:00:00,France,France,FR,70.86,98.61,85.1,19.01,opendata.reseaux-energies.fr,false,
2022-02-08 06:00:00,France,France,FR,73.32,101.49,84.48,20.37,opendata.reseaux-energies.fr,false,
2022-02-08 07:00:00,France,France,FR,74.2,102.03,84.5,21.86,opendata.reseaux-energies.fr,false,
2022-02-08 08:00:00,France,France,FR,72.13,99.55,85.09,23.28,opendata.reseaux-energies.fr,false,
2022-02-08 09:00:00,France,France,FR,67.47,94.85,85.81,24.05,opendata.reseaux-energies.fr,false,
2022-02-08 10:00:00,France,France,FR,65.63,93.77,85.84,23.69,opendata.reseaux-energies.fr,false,
2022-02-08 11:00:00,France,France,FR,63.82,91.79,86.23,23.81,opendata.reseaux-energies.fr,false,
2022-02-08 12:00:00,France,France,FR,61.29,88.82,86.66,23.5,opendata.reseaux-energies.fr,false,
2022-02-08 13:00:00,France,France,FR,58.75,86.02,86.87,22.47,opendata.reseaux-energies.fr,false,
2022-02-08 14:00:00,France,France,FR,59.34,86.42,86.55,21.05,opendata.reseaux-energies.fr,false,
2022-02-08 15:00:00,France,France,FR,64.52,91.91,85.77,18.96,opendata.reseaux-energies.fr,false,
2022-02-08 16:00:00,France,France,FR,71.05,98.83,84.73,15.74,opendata.reseaux-energies.fr,false,
2022-02-08 17:00:00,France,France,FR,78.85,106.73,84.29,18.13,opendata.reseaux-energies.fr,false,
2022-02-08 18:00:00,France,France,FR,76.64,104.06,84.76,22.18,opendata.reseaux-energies.fr,false,
2022-02-08 19:00:00,France,France,FR,75.39,103.2,84.5,20.76,opendata.reseaux-energies.fr,false,
2022-02-08 20:00:00,France,France,FR,74.06,102.01,84.47,18.08,opendata.reseaux-energies.fr,false,
2022-02-08 21:00:00,France,France,FR,73.59,101.4,84.76,16.45,opendata.reseaux-energies.fr,false,
2022-02-08 22:00:00,France,France,FR,73.98,102.06,84.44,16.23,opendata.reseaux-energies.fr,false,
2022-02-08 23:00:00,France,France,FR,70.16,97.57,85.01,16.07,opendata.reseaux-energies.fr,false,
2022-02-09 00:00:00,France,France,FR,66.73,93.8,85.42,15.39,opendata.reseaux-energies.fr,false,
2022-02-09 01:00:00,France,France,FR,66.26,93.58,85.32,15.12,opendata.reseaux-energies.fr,false,
2022-02-09 02:00:00,France,France,FR,63.72,90.85,85.6,15.06,opendata.reseaux-energies.fr,false,
2022-02-09 03:00:00,France,France,FR,61.49,88.18,86.04,15.21,opendata.reseaux-energies.fr,false,
2022-02-09 04:00:00,France,France,FR,63.01,89.86,85.87,15.48,opendata.reseaux-energies.fr,false,
2022-02-09 05:00:00,France,France,FR,65.31,92.41,85.54,15.94,opendata.reseaux-energies.fr,false,
2022-02-09 06:00:00,France,France,FR,68.47,95.74,85.05,19.82,opendata.reseaux-energies.fr,false,
2022-02-09 07:00:00,France,France,FR,68.59,95.24,85.42,23.18,opendata.reseaux-energies.fr,false,
2022-02-09 08:00:00,France,France,FR,67.15,93.49,85.89,24.04,opendata.reseaux-energies.fr,false,
2022-02-09 09:00:00,France,France,FR,65.41,92.38,86.05,23.75,opendata.reseaux-energies.fr,false,
2022-02-09 10:00:00,France,France,FR,66.13,94.14,85.74,22.56,opendata.reseaux-energies.fr,false,
2022-02-09 11:00:00,France,France,FR,64.67,92.84,85.92,22.34,opendata.reseaux-energies.fr,false,
2022-02-09 12:00:00,France,France,FR,63.19,91.13,86.19,22.1,opendata.reseaux-energies.fr,false,
2022-02-09 13:00:00,France,France,FR,60.49,88.17,86.4,20.72,opendata.reseaux-energies.fr,false,
2022-02-09 14:00:00,France,France,FR,62.4,90.21,86.03,19.49,opendata.reseaux-energies.fr,false,
2022-02-09 15:00:00,France,France,FR,67.12,95.33,85.19,17.95,opendata.reseaux-energies.fr,false,
2022-02-09 16:00:00,France,France,FR,70.83,98.97,84.54,16.51,opendata.reseaux-energies.fr,false,
2022-02-09 17:00:00,France,France,FR,73.14,100.63,84.49,19.54,opendata.reseaux-energies.fr,false,
2022-02-09 18:00:00,France,France,FR,73.39,99.96,85.41,25.06,opendata.reseaux-energies.fr,false,
2022-02-09 19:00:00,France,France,FR,78.35,106.21,84.59,23.04,opendata.reseaux-energies.fr,false,
2022-02-09 20:00:00,France,France,FR,78.23,106.26,84.13,18.69,opendata.reseaux-energies.fr,false,
2022-02-09 21:00:00,France,France,FR,78.21,106.89,83.91,16.83,opendata.reseaux-energies.fr,false,
2022-02-09 22:00:00,France,France,FR,78.33,107.16,83.83,16.89,opendata.reseaux-energies.fr,false,
2022-02-09 23:00:00,France,France,FR,75.18,103.37,84.37,16.13,opendata.reseaux-energies.fr,false,
2022-02-10 00:00:00,France,France,FR,72.78,100.54,84.73,15.16,opendata.reseaux-energies.fr,false,
2022-02-10 01:00:00,France,France,FR,66.15,92.85,85.62,14.93,opendata.reseaux-energies.fr,false,
2022-02-10 02:00:00,France,France,FR,63.37,89.59,86.21,15.47,opendata.reseaux-energies.fr,false,
2022-02-10 03:00:00,France,France,FR,60.71,86.61,86.75,16.18,opendata.reseaux-energies.fr,false,
2022-02-10 04:00:00,France,France,FR,60.83,86.71,86.81,16.65,opendata.reseaux-energies.fr,false,
2022-02-10 05:00:00,France,France,FR,64.93,91.78,85.75,17.25,opendata.reseaux-energies.fr,false,
2022-02-10 06:00:00,France,France,FR,68.92,95.55,85.46,20.08,opendata.reseaux-energies.fr,false,
2022-02-10 07:00:00,France,France,FR,70.09,96.2,85.66,22.46,opendata.reseaux-energies.fr,false,
2022-02-10 08:00:00,France,France,FR,73.8,101.01,85.07,23.15,opendata.reseaux-energies.fr,false,
2022-02-10 09:00:00,France,France,FR,73.7,101.95,84.7,22.6,opendata.reseaux-energies.fr,false,
2022-02-10 10:00:00,France,France,FR,72.9,101.4,84.97,22.2,opendata.reseaux-energies.fr,false,
2022-02-10 11:00:00,France,France,FR,70.9,99.3,85.3,22.29,opendata.reseaux-energies.fr,false,
2022-02-10 12:00:00,France,France,FR,71.95,100.91,84.94,21.81,opendata.reseaux-energies.fr,false,
2022-02-10 13:00:00,France,France,FR,69.15,98.07,84.93,20.43,opendata.reseaux-energies.fr,false,
2022-02-10 14:00:00,France,France,FR,70.04,99.3,84.46,19.05,opendata.reseaux-energies.fr,false,
2022-02-10 15:00:00,France,France,FR,70.89,99.85,84.33,17.84,opendata.reseaux-energies.fr,false,
2022-02-10 16:00:00,France,France,FR,72.78,100.94,84.4,17.26,opendata.reseaux-energies.fr,false,
2022-02-10 17:00:00,France,France,FR,72.48,99.86,84.7,18.93,opendata.reseaux-energies.fr,false,
2022-02-10 18:00:00,France,France,FR,72.89,99.69,85.05,21.85,opendata.reseaux-energies.fr,false,
2022-02-10 19:00:00,France,France,FR,78.22,106.07,84.24,20.28,opendata.reseaux-energies.fr,false,
2022-02-10 20:00:00,France,France,FR,74.81,102.64,84.41,18.03,opendata.reseaux-energies.fr,false,
2022-02-10 21:00:00,France,France,FR,74.84,102.82,84.39,16.62,opendata.reseaux-energies.fr,false,
2022-02-10 22:00:00,France,France,FR,73.0,100.96,84.65,17.83,opendata.reseaux-energies.fr,false,
2022-02-10 23:00:00,France,France,FR,70.94,99.02,84.77,17.29,opendata.reseaux-energies.fr,false,
2022-02-11 00:00:00,France,France,FR,64.85,91.49,86.14,16.98,opendata.reseaux-energies.fr,false,
2022-02-11 01:00:00,France,France,FR,64.44,91.08,85.97,16.05,opendata.reseaux-energies.fr,false,
2022-02-11 02:00:00,France,France,FR,67.47,94.92,85.12,15.17,opendata.reseaux-energies.fr,false,
2022-02-11 03:00:00,France,France,FR,66.83,94.21,85.16,14.89,opendata.reseaux-energies.fr,false,
2022-02-11 04:00:00,France,France,FR,67.39,94.99,85.0,14.84,opendata.reseaux-energies.fr,false,
2022-02-11 05:00:00,France,France,FR,72.02,100.66,84.15,15.11,opendata.reseaux-energies.fr,false,
2022-02-11 06:00:00,France,France,FR,79.99,109.58,82.97,17.94,opendata.reseaux-energies.fr,false,
2022-02-11 07:00:00,France,France,FR,79.04,107.82,83.41,20.53,opendata.reseaux-energies.fr,false,
2022-02-11 08:00:00,France,France,FR,73.25,100.65,84.77,23.14,opendata.reseaux-energies.fr,false,
2022-02-11 09:00:00,France,France,FR,71.16,98.88,85.06,23.57,opendata.reseaux-energies.fr,false,
2022-02-11 10:00:00,France,France,FR,72.18,100.86,84.73,22.39,opendata.reseaux-energies.fr,false,
