Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2021-02-03 11:00:00,France,France,FR,20.63,37.52,94.91,34.04,opendata.reseaux-energies.fr,false,
2021-02-03 12:00:00,France,France,FR,20.66,37.72,94.84,33.87,opendata.reseaux-energies.fr,false,
2021-02-03 13:00:00,France,France,FR,20.49,37.61,94.82,33.19,opendata.reseaux-energies.fr,false,
2021-02-03 14:00:00,France,France,FR,20.49,37.5,94.82,32.72,opendata.reseaux-energies.fr,false,
2021-02-03 15:00:00,France,France,FR,20.23,36.98,94.87,31.4,opendata.reseaux-energies.fr,false,
2021-02-03 16:00:00,France,France,FR,22.8,40.01,94.25,30.32,opendata.reseaux-energies.fr,false,
2021-02-03 17:00:00,France,France,FR,22.75,39.72,94.2,28.97,opendata.reseaux-energies.fr,false,
2021-02-03 18:00:00,France,France,FR,24.93,42.32,93.86,29.66,opendata.reseaux-energies.fr,false,
2021-02-03 19:00:00,France,France,FR,24.76,42.11,93.88,28.21,opendata.reseaux-energies.fr,false,
2021-02-03 20:00:00,France,France,FR,23.56,40.77,94.02,25.76,opendata.reseaux-energies.fr,false,
2021-02-03 21:00:00,France,France,FR,23.93,41.23,94.01,24.55,opendata.reseaux-energies.fr,false,
2021-02-03 22:00:00,France,France,FR,23.89,41.22,94.06,24.28,opendata.reseaux-energies.fr,false,
2021-02-03 23:00:00,France,France,FR,23.63,40.81,94.18,23.56,opendata.reseaux-energies.fr,false,
2021-02-04 00:00:00,France,France,FR,23.17,40.28,94.23,22.56,opendata.reseaux-energies.fr,false,
2021-02-04 01:00:00,France,France,FR,23.46,40.62,94.11,21.46,opendata.reseaux-energies.fr,false,
2021-02-04 02:00:00,France,France,FR,22.22,39.04,94.37,20.97,opendata.reseaux-energies.fr,false,
2021-02-04 03:00:00,France,France,FR,21.89,38.56,94.41,19.86,opendata.reseaux-energies.fr,false,
2021-02-04 04:00:00,France,France,FR,24.24,41.56,93.88,19.34,opendata.reseaux-energies.fr,false,
2021-02-04 05:00:00,France,France,FR,31.65,50.86,92.19,19.7,opendata.reseaux-energies.fr,false,
2021-02-04 06:00:00,France,France,FR,44.35,66.57,89.47,20.61,opendata.reseaux-energies.fr,false,
2021-02-04 07:00:00,France,France,FR,47.24,69.91,88.88,22.2,opendata.reseaux-energies.fr,false,
2021-02-04 08:00:00,France,France,FR,46.7,69.34,88.99,22.78,opendata.reseaux-energies.fr,false,
2021-02-04 09:00:00,France,France,FR,48.29,71.73,88.61,22.48,opendata.reseaux-energies.fr,false,
2021-02-04 10:00:00,France,France,FR,52.49,76.97,88.02,22.44,opendata.reseaux-energies.fr,false,
2021-02-04 11:00:00,France,France,FR,50.03,74.16,88.35,23.11,opendata.reseaux-energies.fr,false,
2021-02-04 12:00:00,France,France,FR,44.87,68.2,89.01,23.48,opendata.reseaux-energies.fr,false,
2021-02-04 13:00:00,France,France,FR,42.02,64.64,89.49,22.4,opendata.reseaux-energies.fr,false,
2021-02-04 14:00:00,France,France,FR,40.98,63.29,89.7,22.26,opendata.reseaux-energies.fr,false,
2021-02-04 15:00:00,France,France,FR,41.79,64.18,89.56,22.77,opendata.reseaux-energies.fr,false,
2021-02-04 16:00:00,France,France,FR,41.61,63.77,89.58,22.32,opendata.reseaux-energies.fr,false,
2021-02-04 17:00:00,France,France,FR,41.57,63.05,89.85,24.04,opendata.reseaux-energies.fr,false,
2021-02-04 18:00:00,France,France,FR,41.38,62.5,89.95,25.12,opendata.reseaux-energies.fr,false,
2021-02-04 19:00:00,France,France,FR,42.55,64.37,89.52,23.7,opendata.reseaux-energies.fr,false,
2021-02-04 20:00:00,France,France,FR,38.98,60.25,90.2,21.69,opendata.reseaux-energies.fr,false,
2021-02-04 21:00:00,France,France,FR,36.05,56.67,90.89,20.4,opendata.reseaux-energies.fr,false,
2021-02-04 22:00:00,France,France,FR,33.76,53.65,91.52,21.25,opendata.reseaux-energies.fr,false,
2021-02-04 23:00:00,France,France,FR,28.32,46.72,92.85,20.83,opendata.reseaux-energies.fr,false,
2021-02-05 00:00:00,France,France,FR,26.28,44.22,93.32,19.65,opendata.reseaux-energies.fr,false,
2021-02-05 01:00:00,France,France,FR,26.63,44.67,93.2,18.72,opendata.reseaux-energies.fr,false,
2021-02-05 02:00:00,France,France,FR,26.25,44.2,93.27,18.19,opendata.reseaux-energies.fr,false,
2021-02-05 03:00:00,France,France,FR,24.95,42.52,93.61,18.06,opendata.reseaux-energies.fr,false,
2021-02-05 04:00:00,France,France,FR,26.21,44.12,93.28,17.84,opendata.reseaux-energies.fr,false,
2021-02-05 05:00:00,France,France,FR,34.57,54.88,91.1,18.09,opendata.reseaux-energies.fr,false,
2021-02-05 06:00:00,France,France,FR,44.48,67.44,88.7,20.23,opendata.reseaux-energies.fr,false,
2021-02-05 07:00:00,France,France,FR,45.4,68.36,88.58,21.53,opendata.reseaux-energies.fr,false,
2021-02-05 08:00:00,France,France,FR,45.49,68.48,88.62,21.98,opendata.reseaux-energies.fr,false,
2021-02-05 09:00:00,France,France,FR,45.05,68.29,88.6,21.42,opendata.reseaux-energies.fr,false,
2021-02-05 10:00:00,France,France,FR,44.49,67.81,88.76,22.05,opendata.reseaux-energies.fr,false,
2021-02-05 11:00:00,France,France,FR,43.16,66.22,89.12,22.94,opendata.reseaux-energies.fr,false,
2021-02-05 12:00:00,France,France,FR,41.5,64.15,89.53,23.3,opendata.reseaux-energies.fr,false,
2021-02-05 13:00:00,France,France,FR,40.55,63.22,89.61,21.99,opendata.reseaux-energies.fr,false,
2021-02-05 14:00:00,France,France,FR,41.61,64.53,89.31,20.69,opendata.reseaux-energies.fr,false,
2021-02-05 15:00:00,France,France,FR,42.38,65.32,89.14,19.57,opendata.reseaux-energies.fr,false,
2021-02-05 16:00:00,France,France,FR,42.31,64.98,89.18,19.8,opendata.reseaux-energies.fr,false,
2021-02-05 17:00:00,France,France,FR,43.32,65.91,89.04,21.19,opendata.reseaux-energies.fr,false,
2021-02-05 18:00:00,France,France,FR,44.47,67.17,88.83,21.86,opendata.reseaux-energies.fr,false,
2021-02-05 19:00:00,France,France,FR,44.34,67.23,88.8,20.55,opendata.reseaux-energies.fr,false,
2021-02-05 20:00:00,France,France,FR,36.71,57.67,90.62,19.52,opendata.reseaux-energies.fr,false,
2021-02-05 21:00:00,France,France,FR,26.73,44.9,93.19,19.97,opendata.reseaux-energies.fr,false,
2021-02-05 22:00:00,France,France,FR,29.2,48.13,92.62,21.56,opendata.reseaux-energies.fr,false,
2021-02-05 23:00:00,France,France,FR,26.38,44.28,93.6,24.25,opendata.reseaux-energies.fr,false,
2021-02-06 00:00:00,France,France,FR,21.7,38.48,94.74,23.94,opendata.reseaux-energies.fr,false,
2021-02-06 01:00:00,France,France,FR,21.97,38.99,94.6,23.54,opendata.reseaux-energies.fr,false,
2021-02-06 02:00:00,France,France,FR,22.24,39.42,94.5,22.63,opendata.reseaux-energies.fr,false,
2021-02-06 03:00:00,France,France,FR,22.13,39.27,94.52,22.16,opendata.reseaux-energies.fr,false,
2021-02-06 04:00:00,France,France,FR,22.23,39.38,94.52,22.12,opendata.reseaux-energies.fr,false,
2021-02-06 05:00:00,France,France,FR,21.25,38.07,94.71,22.42,opendata.reseaux-energies.fr,false,
2021-02-06 06:00:00,France,France,FR,20.73,37.4,94.83,22.72,opendata.reseaux-energies.fr,false,
2021-02-06 07:00:00,France,France,FR,20.85,37.55,94.8,22.7,opendata.reseaux-energies.fr,false,
2021-02-06 08:00:00,France,France,FR,20.21,36.69,95.0,24.44,opendata.reseaux-energies.fr,false,
2021-02-06 09:00:00,France,France,FR,20.4,36.79,95.09,25.74,opendata.reseaux-energies.fr,false,
2021-02-06 10:00:00,France,France,FR,20.06,36.69,95.05,25.05,opendata.reseaux-energies.fr,false,
2021-02-06 11:00:00,France,France,FR,21.16,38.31,94.72,25.55,opendata.reseaux-energies.fr,false,
2021-02-06 12:00:00,France,France,FR,21.73,39.1,94.56,26.04,opendata.reseaux-energies.fr,false,
2021-02-06 13:00:00,France,France,FR,21.73,39.08,94.56,25.1,opendata.reseaux-energies.fr,false,
2021-02-06 14:00:00,France,France,FR,22.03,39.44,94.48,24.53,opendata.reseaux-energies.fr,false,
2021-02-06 15:00:00,France,France,FR,21.9,39.16,94.51,24.69,opendata.reseaux-energies.fr,false,
2021-02-06 16:00:00,France,France,FR,20.87,37.68,94.78,25.03,opendata.reseaux-energies.fr,false,
2021-02-06 17:00:00,France,France,FR,21.34,38.19,94.69,25.57,opendata.reseaux-energies.fr,false,
2021-02-06 18:00:00,France,France,FR,22.61,39.62,94.49,26.31,opendata.reseaux-energies.fr,false,
2021-02-06 19:00:00,France,France,FR,21.65,38.36,94.68,24.37,opendata.reseaux-energies.fr,false,
2021-02-06 20:00:00,France,France,FR,21.34,38.19,94.7,23.7,opendata.reseaux-energies.fr,false,
2021-02-06 21:00:00,France,France,FR,21.45,38.36,94.65,23.36,opendata.reseaux-energies.fr,false,
2021-02-06 22:00:00,France,France,FR,21.83,38.88,94.59,23.9,opendata.reseaux-energies.fr,false,
2021-02-06 23:00:00,France,France,FR,20.42,37.07,94.87,23.51,opendata.reseaux-energies.fr,false,
2021-02-07 00:00:00,France,France,FR,20.27,36.96,94.94,22.96,opendata.reseaux-energies.fr,false,
2021-02-07 01:00:00,France,France,FR,19.61,36.14,95.1,23.28,opendata.reseaux-energies.fr,false,
2021-02-07 02:00:00,France,France,FR,19.9,36.62,95.01,23.44,opendata.reseaux-energies.fr,false,
2021-02-07 03:00:00,France,France,FR,20.09,36.92,94.95,22.59,opendata.reseaux-energies.fr,false,
2021-02-07 04:00:00,France,France,FR,20.15,36.93,94.95,21.83,opendata.reseaux-energies.fr,false,
2021-02-07 05:00:00,France,France,FR,20.43,37.3,94.92,22.5,opendata.reseaux-energies.fr,false,
2021-02-07 06:00:00,France,France,FR,20.59,37.49,94.89,22.89,opendata.reseaux-energies.fr,false,
2021-02-07 07:00:00,France,France,FR,20.64,37.63,94.85,23.47,opendata.reseaux-energies.fr,false,
2021-02-07 08:00:00,France,France,FR,20.47,37.52,94.9,25.41,opendata.reseaux-energies.fr,false,
2021-02-07 09:00:00,France,France,FR,19.56,36.52,95.13,26.76,opendata.reseaux-energies.fr,false,
2021-02-07 10:00:00,France,France,FR,19.53,36.61,95.15,27.41,opendata.reseaux-energies.fr,false,
2021-02-07 11:00:00,France,France,FR,19.54,36.76,95.19,28.7,opendata.reseaux-energies.fr,false,
2021-02-07 12:00:00,France,France,FR,18.53,35.54,95.38,28.92,opendata.reseaux-energies.fr,false,
2021-02-07 13:00:00,France,France,FR,18.54,35.64,95.36,28.56,opendata.reseaux-energies.fr,false,
2021-02-07 14:00:00,France,France,FR,18.39,35.28,95.39,27.72,opendata.reseaux-energies.fr,false,
2021-02-07 15:00:00,France,France,FR,18.88,35.6,95.28,26.06,opendata.reseaux-energies.fr,false,
2021-02-07 16:00:00,France,France,FR,20.08,36.89,94.97,25.1,opendata.reseaux-energies.fr,false,
2021-02-07 17:00:00,France,France,FR,25.52,43.33,94.09,26.18,opendata.reseaux-energies.fr,false,
2021-02-07 18:00:00,France,France,FR,26.68,44.21,94.16,28.78,opendata.reseaux-energies.fr,false,
2021-02-07 19:00:00,France,France,FR,23.8,40.95,94.4,27.54,opendata.reseaux-energies.fr,false,
2021-02-07 20:00:00,France,France,FR,23.23,40.41,94.38,25.61,opendata.reseaux-energies.fr,false,
2021-02-07 21:00:00,France,France,FR,24.24,41.9,94.1,23.86,opendata.reseaux-energies.fr,false,
2021-02-07 22:00:00,France,France,FR,25.55,43.31,94.0,25.37,opendata.reseaux-energies.fr,false,
2021-02-07 23:00:00,France,France,FR,26.06,44.2,93.82,24.27,opendata.reseaux-energies.fr,false,
2021-02-08 00:00:00,France,France,FR,26.53,44.76,93.7,22.29,opendata.reseaux-energies.fr,false,
2021-02-08 01:00:00,France,France,FR,26.62,44.83,93.68,21.84,opendata.reseaux-energies.fr,false,
2021-02-08 02:00:00,France,France,FR,24.52,42.41,93.91,21.23,opendata.reseaux-energies.fr,false,
2021-02-08 03:00:00,France,France,FR,24.93,42.93,93.76,20.86,opendata.reseaux-energies.fr,false,
2021-02-08 04:00:00,France,France,FR,31.1,50.66,92.29,20.66,opendata.reseaux-energies.fr,false,
2021-02-08 05:00:00,France,France,FR,43.04,65.07,89.98,20.51,opendata.reseaux-energies.fr,false,
2021-02-08 06:00:00,France,France,FR,53.1,77.06,88.13,23.29,opendata.reseaux-energies.fr,false,
2021-02-08 07:00:00,France,France,FR,58.53,83.39,87.16,24.57,opendata.reseaux-energies.fr,false,
2021-02-08 08:00:00,France,France,FR,61.39,86.73,86.83,25.64,opendata.reseaux-energies.fr,false,
2021-02-08 09:00:00,France,France,FR,60.7,85.87,87.09,26.88,opendata.reseaux-energies.fr,false,
2021-02-08 10:00:00,France,France,FR,59.91,84.91,87.27,27.62,opendata.reseaux-energies.fr,false,
2021-02-08 11:00:00,France,France,FR,61.07,86.55,87.09,28.18,opendata.reseaux-energies.fr,false,
2021-02-08 12:00:00,France,France,FR,67.55,95.14,86.05,26.93,opendata.reseaux-energies.fr,false,
2021-02-08 13:00:00,France,France,FR,69.21,97.62,85.58,25.19,opendata.reseaux-energies.fr,false,
2021-02-08 14:00:00,France,France,FR,68.59,97.12,85.46,23.28,opendata.reseaux-energies.fr,false,
2021-02-08 15:00:00,France,France,FR,67.27,95.73,85.47,22.43,opendata.reseaux-energies.fr,false,
2021-02-08 16:00:00,France,France,FR,67.01,95.22,85.59,22.56,opendata.reseaux-energies.fr,false,
2021-02-08 17:00:00,France,France,FR,74.79,104.14,84.67,24.32,opendata.reseaux-energies.fr,false,
2021-02-08 18:00:00,France,France,FR,74.63,103.39,85.0,26.65,opendata.reseaux-energies.fr,false,
2021-02-08 19:00:00,France,France,FR,62.91,88.75,86.39,25.27,opendata.reseaux-energies.fr,false,
2021-02-08 20:00:00,France,France,FR,57.08,81.88,86.96,23.22,opendata.reseaux-energies.fr,false,
2021-02-08 21:00:00,France,France,FR,50.33,73.51,88.48,22.8,opendata.reseaux-energies.fr,false,
2021-02-08 22:00:00,France,France,FR,53.07,76.53,88.12,23.1,opendata.reseaux-energies.fr,false,
2021-02-08 23:00:00,France,France,FR,51.84,75.27,88.29,21.95,opendata.reseaux-energies.fr,false,
2021-02-09 00:00:00,France,France,FR,46.44,68.22,89.86,21.7,opendata.reseaux-energies.fr,false,
2021-02-09 01:00:00,France,France,FR,48.09,70.42,89.39,21.36,opendata.reseaux-energies.fr,false,
2021-02-09 02:00:00,France,France,FR,45.6,67.55,89.68,20.83,opendata.reseaux-energies.fr,false,
2021-02-09 03:00:00,France,France,FR,44.64,66.09,90.07,20.64,opendata.reseaux-energies.fr,false,
2021-02-09 04:00:00,France,France,FR,52.6,75.58,88.61,20.26,opendata.reseaux-energies.fr,false,
2021-02-09 05:00:00,France,France,FR,64.21,89.46,86.6,20.28,opendata.reseaux-energies.fr,false,
2021-02-09 06:00:00,France,France,FR,70.68,96.97,85.6,22.82,opendata.reseaux-energies.fr,false,
2021-02-09 07:00:00,France,France,FR,69.34,95.06,85.95,25.29,opendata.reseaux-energies.fr,false,
2021-02-09 08:00:00,France,France,FR,71.54,97.39,85.99,27.07,opendata.reseaux-energies.fr,false,
2021-02-09 09:00:00,France,France,FR,69.76,96.14,86.07,27.54,opendata.reseaux-energies.fr,false,
2021-02-09 10:00:00,France,France,FR,70.89,97.94,85.9,27.75,opendata.reseaux-energies.fr,false,
2021-02-09 11:00:00,France,France,FR,70.85,98.15,86.16,28.43,opendata.reseaux-energies.fr,false,
2021-02-09 12:00:00,France,France,FR,70.27,97.7,86.22,27.83,opendata.reseaux-energies.fr,false,
2021-02-09 13:00:00,France,France,FR,68.01,95.54,86.14,26.28,opendata.reseaux-energies.fr,false,
2021-02-09 14:00:00,France,France,FR,65.99,93.13,86.26,25.38,opendata.reseaux-energies.fr,false,
2021-02-09 15:00:00,France,France,FR,66.51,93.54,86.05,25.08,opendata.reseaux-energies.fr,false,
2021-02-09 16:00:00,France,France,FR,67.75,95.0,85.77,25.11,opendata.reseaux-energies.fr,false,
2021-02-09 17:00:00,France,France,FR,68.12,95.09,85.95,27.56,opendata.reseaux-energies.fr,false,
2021-02-09 18:00:00,France,France,FR,68.89,96.08,85.97,29.04,opendata.reseaux-energies.fr,false,
2021-02-09 19:00:00,France,France,FR,66.59,93.66,86.19,27.53,opendata.reseaux-energies.fr,false,
2021-02-09 20:00:00,France,France,FR,54.14,77.52,88.18,27.85,opendata.reseaux-energies.fr,false,
2021-02-09 21:00:00,France,France,FR,52.62,75.74,88.48,26.97,opendata.reseaux-energies.fr,false,
2021-02-09 22:00:00,France,France,FR,54.94,78.48,88.12,27.38,opendata.reseaux-energies.fr,false,
2021-02-09 23:00:00,France,France,FR,52.25,75.56,88.39,26.65,opendata.reseaux-energies.fr,false,
2021-02-10 00:00:00,France,France,FR,51.55,74.77,88.46,25.88,opendata.reseaux-energies.fr,false,
2021-02-10 01:00:00,France,France,FR,52.18,75.61,88.3,25.68,opendata.reseaux-energies.fr,false,
2021-02-10 02:00:00,France,France,FR,49.35,72.14,88.89,25.49,opendata.reseaux-energies.fr,false,
2021-02-10 03:00:00,France,France,FR,46.44,68.65,89.47,25.56,opendata.reseaux-energies.fr,false,
2021-02-10 04:00:00,France,France,FR,49.35,72.38,88.72,25.32,opendata.reseaux-energies.fr,false,
2021-02-10 05:00:00,France,France,FR,55.58,79.57,87.7,25.09,opendata.reseaux-energies.fr,false,
2021-02-10 06:00:00,France,France,FR,56.61,80.58,87.71,27.37,opendata.reseaux-energies.fr,false,
2021-02-10 07:00:00,France,France,FR,57.88,81.92,87.6,28.9,opendata.reseaux-energies.fr,false,
2021-02-10 08:00:00,France,France,FR,54.36,77.09,88.65,31.17,opendata.reseaux-energies.fr,false,
2021-02-10 09:00:00,France,France,FR,54.33,77.12,88.67,32.13,opendata.reseaux-energies.fr,false,
2021-02-10 10:00:00,France,France,FR,54.13,77.26,88.57,32.0,opendata.reseaux-energies.fr,false,
2021-02-10 11:00:00,France,France,FR,54.91,78.5,88.44,31.95,opendata.reseaux-energies.fr,false,
2021-02-10 12:00:00,France,France,FR,54.62,78.39,88.32,31.15,opendata.reseaux-energies.fr,false,
2021-02-10 13:00:00,France,France,FR,54.45,78.43,88.17,29.84,opendata.reseaux-energies.fr,false,
2021-02-10 14:00:00,France,France,FR,54.81,78.84,88.06,28.73,opendata.reseaux-energies.fr,false,
2021-02-10 15:00:00,France,France,FR,55.26,79.23,87.91,28.18,opendata.reseaux-energies.fr,false,
2021-02-10 16:00:00,France,France,FR,56.06,80.01,87.77,27.86,opendata.reseaux-energies.fr,false,
2021-02-10 17:00:00,France,France,FR,67.95,93.33,86.31,28.32,opendata.reseaux-energies.fr,false,
2021-02-10 18:00:00,France,France,FR,71.76,97.54,85.85,29.09,opendata.reseaux-energies.fr,false,
2021-02-10 19:00:00,France,France,FR,68.48,93.71,86.34,27.34,opendata.reseaux-energies.fr,false,
2021-02-10 20:00:00,France,France,FR,63.32,88.57,86.48,25.36,opendata.reseaux-energies.fr,false,
2021-02-10 21:00:00,France,France,FR,66.88,93.04,85.8,23.56,opendata.reseaux-energies.fr,false,
2021-02-10 22:00:00,France,France,FR,68.48,94.78,85.72,24.42,opendata.reseaux-energies.fr,false,
2021-02-10 23:00:00,France,France,FR,62.4,87.91,86.39,23.69,opendata.reseaux-energies.fr,false,
2021-02-11 00:00:00,France,France,FR,64.43,90.56,85.92,22.28,opendata.reseaux-energies.fr,false,
2021-02-11 01:00:00,France,France,FR,65.97,92.48,85.62,22.32,opendata.reseaux-energies.fr,false,
2021-02-11 02:00:00,France,France,FR,59.57,84.94,86.52,21.74,opendata.reseaux-energies.fr,false,
2021-02-11 03:00:00,France,France,FR,55.96,80.6,87.16,21.54,opendata.reseaux-energies.fr,false,
2021-02-11 04:00:00,France,France,FR,56.81,81.68,86.99,21.61,opendata.reseaux-energies.fr,false,
2021-02-11 05:00:00,France,France,FR,60.42,85.91,86.57,22.73,opendata.reseaux-energies.fr,false,
2021-02-11 06:00:00,France,France,FR,63.25,88.92,86.32,26.5,opendata.reseaux-energies.fr,false,
2021-02-11 07:00:00,France,France,FR,61.82,86.39,87.03,30.05,opendata.reseaux-energies.fr,false,
2021-02-11 08:00:00,France,France,FR,61.1,85.73,87.15,30.9,opendata.reseaux-energies.fr,false,
2021-02-11 09:00:00,France,France,FR,60.07,84.94,87.3,31.12,opendata.reseaux-energies.fr,false,
2021-02-11 10:00:00,France,France,FR,58.59,83.61,87.47,31.36,opendata.reseaux-energies.fr,false,
2021-02-11 11:00:00,France,France,FR,58.79,83.94,87.41,31.65,opendata.reseaux-energies.fr,false,
2021-02-11 12:00:00,France,France,FR,58.75,83.77,87.47,31.96,opendata.reseaux-energies.fr,false,
2021-02-11 13:00:00,France,France,FR,60.08,85.72,87.24,30.63,opendata.reseaux-energies.fr,false,
2021-02-11 14:00:00,France,France,FR,59.89,85.65,87.12,29.67,opendata.reseaux-energies.fr,false,
2021-02-11 15:00:00,France,France,FR,59.01,83.98,87.23,29.66,opendata.reseaux-energies.fr,false,
2021-02-11 16:00:00,France,France,FR,58.56,83.02,87.45,29.25,opendata.reseaux-energies.fr,false,
2021-02-11 17:00:00,France,France,FR,57.92,81.59,87.77,30.38,opendata.reseaux-energies.fr,false,
2021-02-11 18:00:00,France,France,FR,62.02,86.89,87.01,31.44,opendata.reseaux-energies.fr,false,
2021-02-11 19:00:00,France,France,FR,62.69,88.1,86.82,29.43,opendata.reseaux-energies.fr,false,
2021-02-11 20:00:00,France,France,FR,58.62,83.41,87.07,26.92,opendata.reseaux-energies.fr,false,
2021-02-11 21:00:00,France,France,FR,57.61,82.56,86.99,25.55,opendata.reseaux-energies.fr,false,
2021-02-11 22:00:00,France,France,FR,59.8,85.04,86.77,25.7,opendata.reseaux-energies.fr,false,
2021-02-11 23:00:00,France,France,FR,56.83,81.66,87.15,25.55,opendata.reseaux-energies.fr,false,
2021-02-12 00:00:00,France,France,FR,56.76,81.65,87.1,25.18,opendata.reseaux-energies.fr,false,
2021-02-12 01:00:00,France,France,FR,55.27,79.73,87.47,25.44,opendata.reseaux-energies.fr,false,
2021-02-12 02:00:00,France,France,FR,51.72,75.36,88.22,25.67,opendata.reseaux-energies.fr,false,
2021-02-12 03:00:00,France,France,FR,48.71,72.09,88.53,25.63,opendata.reseaux-energies.fr,false,
2021-02-12 04:00:00,France,France,FR,47.15,69.99,88.98,25.53,opendata.reseaux-energies.fr,false,
2021-02-12 05:00:00,France,France,FR,50.91,74.83,87.97,25.97,opendata.reseaux-energies.fr,false,
2021-02-12 06:00:00,France,France,FR,53.14,77.72,87.47,28.15,opendata.reseaux-energies.fr,false,
2021-02-12 07:00:00,France,France,FR,53.85,78.18,87.54,30.24,opendata.reseaux-energies.fr,false,
2021-02-12 08:00:00,France,France,FR,53.12,77.08,87.83,31.5,opendata.reseaux-energies.fr,false,
2021-02-12 09:00:00,France,France,FR,52.41,75.89,88.21,32.17,opendata.reseaux-energies.fr,false,
2021-02-12 10:00:00,France,France,FR,53.64,77.61,87.95,32.37,opendata.reseaux-energies.fr,false,
2021-02-12 11:00:00,France,France,FR,53.79,78.22,87.83,32.21,opendata.reseaux-energies.fr,false,
2021-02-12 12:00:00,France,France,FR,53.01,77.32,87.97,31.82,opendata.reseaux-energies.fr,false,
2021-02-12 13:00:00,France,France,FR,52.19,76.54,88.01,30.77,opendata.reseaux-energies.fr,false,
2021-02-12 14:00:00,France,France,FR,51.07,75.64,87.92,29.49,opendata.reseaux-energies.fr,false,
2021-02-12 15:00:00,France,France,FR,51.21,75.51,87.94,29.13,opendata.reseaux-energies.fr,false,
2021-02-12 16:00:00,France,France,FR,52.78,77.0,87.77,28.83,opendata.reseaux-energies.fr,false,
2021-02-12 17:00:00,France,France,FR,56.22,80.44,87.7,30.57,opendata.reseaux-energies.fr,false,
2021-02-12 18:00:00,France,France,FR,59.79,84.48,87.25,32.2,opendata.reseaux-energies.fr,false,
2021-02-12 19:00:00,France,France,FR,55.74,80.23,87.47,31.47,opendata.reseaux-energies.fr,false,
2021-02-12 20:00:00,France,France,FR,54.99,79.84,87.34,29.93,opendata.reseaux-energies.fr,false,
2021-02-12 21:00:00,France,France,FR,55.12,80.14,87.33,28.43,opendata.reseaux-energies.fr,false,
2021-02-12 22:00:00,France,France,FR,53.62,78.56,87.41,28.59,opendata.reseaux-energies.fr,false,
2021-02-12 23:00:00,France,France,FR,49.62,74.0,87.87,28.47,opendata.reseaux-energies.fr,false,
2021-02-13 00:00:00,France,France,FR,47.54,71.48,88.34,28.18,opendata.reseaux-energies.fr,false,
2021-02-13 01:00:00,France,France,FR,47.55,71.46,88.36,27.84,opendata.reseaux-energies.fr,false,
2021-02-13 02:00:00,France,France,FR,46.68,70.46,88.56,27.82,opendata.reseaux-energies.fr,false,
2021-02-13 03:00:00,France,France,FR,43.57,66.51,89.3,27.24,opendata.reseaux-energies.fr,false,
2021-02-13 04:00:00,France,France,FR,46.9,70.74,88.46,26.56,opendata.reseaux-energies.fr,false,
2021-02-13 05:00:00,France,France,FR,45.66,69.17,88.83,27.6,opendata.reseaux-energies.fr,false,
2021-02-13 06:00:00,France,France,FR,50.04,74.39,87.89,26.9,opendata.reseaux-energies.fr,false,
2021-02-13 07:00:00,France,France,FR,50.2,74.71,87.79,28.01,opendata.reseaux-energies.fr,false,
2021-02-13 08:00:00,France,France,FR,52.8,77.57,87.8,29.86,opendata.reseaux-energies.fr,false,
2021-02-13 09:00:00,France,France,FR,51.81,76.58,88.11,31.42,opendata.reseaux-energies.fr,false,
2021-02-13 10:00:00,France,France,FR,51.81,76.74,88.23,32.06,opendata.reseaux-energies.fr,false,
2021-02-13 11:00:00,France,France,FR,51.43,76.5,88.31,32.4,opendata.reseaux-energies.fr,false,
2021-02-13 12:00:00,France,France,FR,47.31,71.78,88.79,32.12,opendata.reseaux-energies.fr,false,
2021-02-13 13:00:00,France,France,FR,42.72,66.48,89.44,31.13,opendata.reseaux-energies.fr,false,
2021-02-13 14:00:00,France,France,FR,41.25,64.77,89.48,30.04,opendata.reseaux-energies.fr,false,
2021-02-13 15:00:00,France,France,FR,42.21,65.7,89.23,28.9,opendata.reseaux-energies.fr,false,
2021-02-13 16:00:00,France,France,FR,43.45,66.87,88.96,28.33,opendata.reseaux-energies.fr,false,
2021-02-13 17:00:00,France,France,FR,49.99,73.47,88.55,30.75,opendata.reseaux-energies.fr,false,
2021-02-13 18:00:00,France,France,FR,57.52,82.42,87.66,31.74,opendata.reseaux-energies.fr,false,
2021-02-13 19:00:00,France,France,FR,58.48,83.85,87.35,30.27,opendata.reseaux-energies.fr,false,
2021-02-13 20:00:00,France,France,FR,55.89,81.23,87.4,27.74,opendata.reseaux-energies.fr,false,
2021-02-13 21:00:00,France,France,FR,52.95,77.1,88.37,28.19,opendata.reseaux-energies.fr,false,
2021-02-13 22:00:00,France,France,FR,53.35,77.61,88.31,28.32,opendata.reseaux-energies.fr,false,
2021-02-13 23:00:00,France,France,FR,48.66,71.73,89.38,28.12,opendata.reseaux-energies.fr,false,
2021-02-14 00:00:00,France,France,FR,47.59,70.5,89.65,27.1,opendata.reseaux-energies.fr,false,
2021-02-14 01:00:00,France,France,FR,45.94,68.48,89.96,26.82,opendata.reseaux-energies.fr,false,
2021-02-14 02:00:00,France,France,FR,41.92,63.94,90.42,26.46,opendata.reseaux-energies.fr,false,
2021-02-14 03:00:00,France,France,FR,36.93,58.06,91.21,26.19,opendata.reseaux-energies.fr,false,
